mbid,name,main_genre
96ef1754-91c4-4006-99b2-c26006fde42f,Lyrica Anderson,
ff0a489b-7e25-48de-a879-169db7b936df,M. Shadows,rock
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,M.I.A.,electronic
dbe35fab-1b3a-469b-87f0-6a54ef8de3c4,M.O.P.,hip hop
09314fcb-7052-45c7-b44b-0cdb2e1c0ed2,Mac Lucci,g-funk
84490594-c358-40c1-8c27-14bcaeb825e8,Mac Mall,gangsta rap
a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,hip hop
095c7228-1611-4194-94ef-0b573a593641,Mac Shawn,hip hop
8bef70d1-5a20-477d-9d76-fddb412a79d7,Maceo,
cf5ffa07-4fb4-47a1-9d61-8721ae9af576,Machel Montano,calypso
c3b4e25b-977f-4cb6-96d7-f68afbac732f,Mack 10,hip hop
f5e17326-eb32-457f-a986-1e0532507f32,Mack Maine,hip hop
9fa9eb01-3133-4a0b-92fd-0253559026f5,Mackned,hip hop
22b85a69-e015-4f39-929b-bbff9f0f72b9,MacShawn100,
89304e0a-2b2b-4421-9dea-01ad3e76168b,Mad Cobra,
7849e04f-7f26-4bb7-bbda-c694393ccd56,Maddie Baillio,
fa1de503-aba7-41fa-a1ed-371b3e87a717,Madeon,electronic
bd365066-324d-44a4-baab-08d1cbc0842e,Mae Stephens,
5e7ac01f-0a87-4df6-abf3-31a6acb33633,Maejor,hip hop
3f6f9c97-f430-4f0b-af83-d89d33c4c1bd,Magic,hip hop
e720dbfe-b8a2-490b-8d38-459bc61040bb,Magnate & Valentino,reggaeton
b4e2b083-6714-4ad0-bb35-ca5a5b936c92,Main Attrakionz,alternative hip hop
2c2cc2fe-0dcf-4995-8199-91fd5f159323,Maino,hip hop
abaa7001-0d80-4e58-be5d-d2d246fd9d87,Majid Jordan,alternative r&b
75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer,dancehall
8b3d2794-4ba4-4e96-9294-c863379b02ae,Malachiii,
9d2097eb-c989-4c16-9296-5c909ec6cca2,Maldy,latin
fad7830c-d773-4b61-964f-caa1fc3d6c9c,Mali Musicians,
ba4e99b9-0818-4843-b815-b074b817fbf7,Maliibu Miitch,
b452711d-4f77-468c-99f8-8d2e621db081,Mally Mall,hip hop
e8979f75-9110-4df8-ac70-898898d080d1,Maluma,reggaeton
64c99354-b025-4f3d-8232-f1490007cad6,Mambo Kingz,trap latino
77db0c38-91d3-45de-9070-6b756795ba1f,Mams Taylor,
da8bf3c0-15ca-4de3-bf8b-59128b8bb23d,ManMan Savage,
8b757fc8-31f5-4df1-9a46-5193a4b3445c,Mann,
34dc70df-8b2c-4bb0-a132-0958671a509c,Mannie Fresh,hip hop
30a57b7b-47c9-4234-86fd-9b8ff660e7cb,Manuel Turizo,latin
55441123-89a2-49ab-ae3f-df7a3e86835a,Maná,latin
8f8f6302-c9e7-4ea4-a1c4-ea8c80f9e988,Marc Kiss,
109357f0-eb37-4672-9697-dca8c83a61b5,Maren Morris,contemporary country
9601b153-3dc4-4f26-b092-99e9e8f88b84,Mariachi Divas,
9aab3aaf-d99c-4a4c-8dca-e4bf2e8c0404,Mariah Angeliq,latin
494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,pop
5fc55ebf-21bd-4eda-954c-dd250132331e,Mariah the Scientist,contemporary r&b
80cadd99-f560-41e3-babd-16292bbd248a,Marilyn Manson,rock
f236134b-7ebb-4ba8-b155-1791193d05ec,Mario,contemporary r&b
9512a080-9c9b-4fee-85a5-2b8aa0a7a264,Mario VI,latin
531945f0-aae9-4840-b7eb-a3ae3d451a84,Marjorie Grande,
47a6bd2d-ce36-4e36-b4c9-a546546c8313,Mark B,latin
35e5ce55-486d-40a4-9ab5-08de9be70d33,Mark E. Smith,post punk
e49f69da-17d5-4c5c-bac0-dadcb0e588f5,Mark Knopfler,rock
220149d4-7781-4722-848a-b030b1ea8af7,Mark Roberts,
c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,pop
16bf7b45-2a06-4667-a858-7ea6bd9efe2a,Marley G,
2cb69885-e251-45ff-a03e-3638e9fbb3e7,Marlo,
172d526e-a783-4010-b790-78c7ac1350be,Marlo,
24285231-f192-42f1-baea-0f467dd1d8aa,Marsha Ambrosius,soul
c0f22dd6-1a81-4484-9a62-53d699674dbb,Martin Danielle,
c57d8845-bac4-4047-80a9-5ed6ed1008f3,Martin Yates,composer
5c207815-6bf3-4c65-8048-6b06fc38415b,Marty James,
48306100-4e82-4b42-a9c9-7bd1af2c8809,Marvaless,gangsta rap
53289af4-5882-4f41-93f2-da57ef3e6052,Marvelous,
afdb7919-059d-43c1-b668-ba1d265e7e42,Marvin Gaye,soul
7bcf1eaa-c3fb-40ce-9ea6-1042b5002a3f,Mary Magdalan,heavy metal
a69b643d-2cd9-4914-8a1a-3f3797a7323c,María Becerra,latin
76716b81-e361-427e-a931-19373388387d,Mase,hip hop
b9e18751-7b5e-4ce2-86cd-a02807ca264a,Master Joe,latin
615ce4d8-f324-4b62-8dd1-680858d0127f,Master Joe & O.G. Black,reggaeton
a5bd836d-8d8f-48a5-b0b7-dbb18b3264dd,Master P,hip hop
c0fe9d3b-526c-491e-9814-a81571ebf2e5,Mat Zo,drum and bass
fe4595d2-278c-42ce-93a7-356286b0d394,Matt Cornett,
8bcad393-2daf-4c40-94bd-915eca0762df,Matt Petrone,
bf216589-f012-41b4-abf1-0209995c0dc1,"Matthew ""Mdot"" Finley",
8116d0a6-f9de-42f6-b2f6-8c3c419043dd,Mau y Ricky,latin
82705f22-a8ec-499c-8f41-8ee6b47a9459,Mavado,dancehall
04f57a2d-2449-400e-8fff-5b1c5af9560b,Mavis Staples,soul
372119b0-2350-455f-acd8-6371bc947531,Max B,east coast hip hop
455a2d19-2e7a-478a-b5c6-d45ab2935ba6,Max Tannone,mashup
ffa12b9b-3842-443c-8da2-3e06dace2970,Maxo Kream,southern hip hop
029fbb43-ea37-47a0-8c68-803d69abfa5e,Mayer Hawthorne,soul
c16424b2-0679-4358-89a8-41ae279a7059,MC Breed,hip hop
d21f6dea-6dff-4022-9faa-29fbab3561d8,MC Ceja,hip hop
43e81abc-bd9c-4056-8c2d-6dfdf3902025,mc chris,nerdcore
103555b8-ae47-4e99-8fc3-e31bdfd7854e,MC Eiht,hip hop
b1fff892-2d4d-4819-b577-c68091802e85,MC Fioti,funk carioca
fac552dc-55e5-498c-818a-c278f1e02a75,MC Lyte,hip hop
a6f5f408-e37e-444a-a0dc-ea41a152dfcf,MC Ren,hip hop
562c3934-3f90-4499-bf36-3cf39b8ed0d6,Meaghan Martin,
ae179c54-c01a-4c85-b260-42eb925c6a85,Meanz of Operation,
016b6741-a443-492c-ae7f-fb0378d3270e,MEDUZA,dance
e3e898c6-904f-41e1-9c06-80624699d334,Meeting by Chance,ambient
6134700a-0616-4c99-b9a9-2ad6c1a454e2,Mega Sexxx,latin
ee27b2d8-648c-4a9d-a68c-e55066959975,Megan Thee Stallion,hip hop
bb0d75c3-125c-42b2-b894-2acf21a9bc92,Mekhi Phifer,
52ef10be-907d-4042-8b2c-c37248029b7d,Meko,
209e47f9-df65-47bd-9a40-4fb4c5c9c349,Melanie Fiona,r&b
f7504e7c-75e2-45e5-9c4a-f0c3e04fbd32,Mellow Rackz,
9ccc5e22-85f7-4b03-b8f1-19b03980906f,MellowHype,hip hop
80dba438-42ba-44c1-a6a5-6a7d86b96d29,Mel‐Man,hip hop
25ab7547-a4d2-480b-b028-c7f3497bc858,Men I Trust,dream pop
5a93f38f-29c7-4d49-9028-73bc857c41d7,Messiah,reggaeton
94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,Method Man,hip hop
59db3d82-86ea-451f-881f-dffc8ec387c9,Metro Boomin,hip hop
81e6701c-12da-4c43-a249-b3da1758d46f,Mexico Rann,
6ce817bd-600d-494d-bd53-2a5f770cf0c6,Mez,
f6af669a-56ea-448a-a044-de76181ada33,mgk,hip hop
e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84,Michael Bolton,pop rock
cacbe57b-02d0-4d21-be86-c8a3a5ea6e1e,Michael McDonald,soul
905a8f9b-03dc-4f47-b9bb-ecce7ea13ab1,Michael Stipe,alternative rock
1291cf91-36f1-461b-90f9-5638d3ec9083,Michael “El Prospecto”,reggaeton
fac0f203-eb89-4d34-a3c5-8e353356d756,Michelle Williams,contemporary gospel
bffe9445-fb2c-4616-bf04-92e34a7e4359,Mick Boogie,hip hop
5a150caa-fe13-4590-a50e-7778ee29b587,Mick Ronson,rock
23371200-72f9-4002-befe-bde4064d5bad,Midi Mafia,hip hop
285e1285-aecc-478f-a8da-0c8cf69e1217,Miguel,alternative r&b
6ed21abe-072a-4520-974a-71043f07e22c,Mike Ballz,
6bcc1ff2-65bf-4ac9-bb5e-560d2a30ca7a,Mike G,hip hop
5b64e344-b2fb-47bd-bd7b-4c793b17d472,Mike Posner,electropop
c8ae7140-9063-4ad5-9ce6-a5ba72e2516a,Mike Rizzo,
c262b6bf-be56-4b26-bceb-42d7a27342f3,Mike Shinoda,hip hop
5a2071aa-0787-49fb-931c-fa85ba86e681,Mike WiLL Made‐It,hip hop
92351dab-ff32-4257-a298-538676e37814,Mikill Pane,hip hop
ff4fc9b6-bdcd-44ee-b053-c1ccbe47fe4b,Mikky Ekko,
59bc1ba2-ce50-4c2c-985b-0502b281f19a,Miky Woodz,hip hop
7ffcff92-d71b-4f0b-a578-c959ded4ba49,Mila J,contemporary r&b
26afaedd-e99c-45b2-b7f9-6c4c2b33d90c,Miles Kane,indie rock
f57ceb78-1e1d-427e-8fad-30d63acf9d4a,Mims,hip hop
9e9c3750-1f90-4abb-a363-2907e728f2ae,Mishaal,chillwave
a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,hip hop
18d385e9-1448-463a-b623-981c3ac6ff86,Mistah F.A.B.,hip hop
a52e7488-98a1-4ffc-9243-7959ecf23d08,MKW,
9130b7d7-dd88-4502-a858-f4ba03d40f46,Mn Fats,
d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep,east coast hip hop
8970d868-0723-483b-a75b-51088913d3d4,Moby,electronic
75479dfb-8361-4fb1-9c4b-ba9a5623c95d,Moe Z MD,hip hop
96c60a55-5bae-41e1-8470-761d3139b199,Money B,hip hop
71d92684-2b02-40f8-9f2a-6c222662cd08,Money Man,
8971fa37-c402-474a-b897-e2bbc145b59d,Moneybagg Yo,hip hop
d0d172ea-89ac-4227-8aa7-3082343f1a33,Mopreme Shakur,hip hop
f85f6e24-192b-4fa0-9b38-0aff4a396302,Mora,latin
9c8ab6af-c34b-435a-8dd5-0889d3f4f4d9,Morray,trap
4bfe54b0-0a68-4c35-b1a5-17725131f979,Morris Day,soul
1cee1f74-179d-446d-8347-de31e8202f2b,Motion Man,
b3e4a255-5820-464e-9d1a-0fcd13d986c4,Mount Westmore,hip hop
a3fa3104-6c3a-410b-b0ff-b2a674c25bbc,Mouse Man,hip hop
dcbbd72c-2511-4d6c-a313-0b45bac4d229,Mozart la Para,latin
1fe697e9-f432-4953-94e3-555f2decc171,Mozzy,gangsta rap
72adb13a-800e-44b5-9aef-5c7d8cb6a2d7,Mr Eazi,afrobeat
585fee48-98c7-45b4-a47c-78d629b773b8,Mr Hudson,
cdef3c34-ae01-47c8-b7c7-acfd83a92bf5,Mr. Capone-E,
6a4afad4-2603-4418-a6fb-c111c02813fd,Mr. Porter,hip hop
a8d3e218-d8e2-4041-91e5-948f66bc6006,Ms. Roq,hip hop
7ae8c2a6-aff6-49e1-8f8b-853b4434339f,Mueka,reggaeton
d48d06ce-93b5-4468-9ec7-66c5c981f0c6,Mugeez,afrobeats
c5624fca-af43-499a-953c-68f5932f25e7,Muka,
66acfbaf-a28e-49c1-aeff-ef92e4358d90,Muni Long,contemporary r&b
d2a76e1b-cecc-4500-b445-d55591821cd3,Mura Masa,future bass
91376b53-c37d-4eed-ac24-63d167af6885,Murda Beatz,trap
29776960-786c-4086-8079-ef5b83a0054c,Murs,hip hop
47572f80-305c-4df0-97f2-53338e83a185,Musolini,hip hop
0612bcce-e351-40be-b3d7-2bb5e1c23479,Mustard,hip hop
6868d82f-6ee6-47a7-bd68-320a1f06bd35,Muszamil,hip hop
bc10eae6-63b9-41ef-9b37-db60ee584f20,Mxxnlight,
d2945137-b01d-4195-9f82-64d20f8ba657,Myke Towers,latin
c0c7bc02-89b1-489f-b005-3d24ee75506b,Mystic Davis,
1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,Mystikal,hip hop
3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,N*E*R*D,funk rock
b864a088-6ec4-4e46-aff1-d71121970dfd,N-Trigue,
66efdfe1-110f-4da4-8281-1806a056de79,N.I.N.A.,hip hop
812d3015-2f4c-4fa7-bd7d-30ec4beb2c82,N.O.R.E.,hip hop
3a54bffa-2314-44a2-927b-60144119c780,N.W.A,hip hop
5bebab14-29e5-4ca9-aa43-d4b40c7fc933,N3WYRKLA,
608e2e7a-4109-4f64-8d56-20ef66e4dc1c,Naldo,latin pop
699660b4-a41c-4bf2-8a4d-8c35c7930a61,Nancy McClean,
e24c9413-49b6-4d4b-9e31-cf07d02a9782,Naomi Campbell,
6b82e30d-a923-489d-bff6-b14174b829e0,Napoleon,hip hop
0eea08e2-1363-4b36-bbe8-9691ae3892b6,Nardo Wick,trap
176a2b6e-13ee-426d-8c7d-fef09e425de9,Natasha Mosley,
405528df-2632-4730-80fc-83e775a97651,Nate Dogg,g-funk
292e4a04-ed9b-4963-8075-0576f1dc3487,Nathan Sykes,
2f0054f9-3934-44e7-ae61-493fbcfba76f,National Orchestra for Arabic Music,
25be91ac-7d7c-441f-a7d2-98e35d642e4c,Natti Natasha,latin pop
7bfe58bb-c4f5-4139-996b-82f9c375640a,Nature,hip hop
1e4460c9-4d4a-4eb7-b2a6-3718e6e1020b,Naughty Boy,pop
418fe547-4bec-48fe-8df0-ed25e27f4570,NAV,hip hop
276d7d13-c0c4-4e67-a165-8e3764e4a2f3,Nayer,
27f544f9-cb5d-45fa-b0f6-60ddcc417954,NBA 3Three,
ce99f42e-4126-4f54-a2d3-6c4e83aaf54a,NBA Meechy Baby,
b57db116-5947-462e-aa7b-3dd1ecb5be45,Necro,horrorcore
a9d7d1ef-4235-44b3-b157-ee8b91daa39f,Nedarb,
25e0915d-1f1c-4068-987e-ba4750a09d16,Nef the Pharaoh,
d721866d-5640-44ee-87f7-23dd062abd8a,Nekfeu,hip hop
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,hip hop
13655113-cd16-4b43-9dca-cadbbf26ee05,Nelly Furtado,pop
33c3a112-3a62-461a-b02d-763bbe168216,Nelson Mandela,has german audiobooks
587fd8ec-2e9d-4ce6-8bc5-97d0a9334883,Netsky,drum and bass
4585749c-5489-4699-9daf-1ffa9717179f,Nettspend,
4deb2e52-830d-412a-9326-71f3d2045a81,Never Broke Again,
8e1d63a3-2980-4d69-ba61-1024e8a6df4b,New Boyz,hip hop
090dafe5-818c-4bba-9ebf-7e3a651a5c43,New Kids on the Block,pop
a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,Ne‐Yo,contemporary r&b
42b221be-6598-42b0-8050-f4172ee5ec48,NGeeYL,
f72e0c57-94fd-447d-afdb-868e70d356d7,NGHTMRE,dubstep
e0019046-c0cf-44b6-bbc5-28596dd89e52,Nicholas Galitzine,
943e3724-27e7-4e23-9b1c-cc5d46b5bcc7,Nick Jonas,pop
9d5370f0-b4cf-46c2-86f8-b2c342b296e8,Nicky Romero,dutch house
0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,Nicole Scherzinger,female vocals
d05a1070-3b05-42c1-af9f-6b0163ede194,Niecy Nash,
a4285c08-715a-4145-a217-49e98f7f0364,Nigo,
db1a36ef-fa59-48a6-a2d6-d6da432fdca4,Nio García,latin
410bbb19-8309-4a0b-9f87-3d65bde4a826,Nipsey Hussle,hip hop
18d6e8cc-13f6-4e71-9ae6-ea72262848df,Niqel Nut,
2873b450-13c6-4ca1-8ca3-646c25af3202,NLE Choppa,gangsta rap
2686bf60-cfda-42e6-8482-2b2d48ac8105,No Limit,
f00ff1e5-5fcd-4a47-ab77-970c70f63c53,Noah,
93eb85dc-878b-413f-840f-5fa48df6e15e,Noah,
5df148ae-78eb-495a-8a0b-d16f3105992d,Noah Cyrus,alternative country
319f70f9-7ca3-4fa8-bcda-c06ba3f9ba30,NoCap,trap
cd277e93-dbc4-4565-be57-44264413f28b,Noriel,latin
04d93730-f81c-450c-8441-d5f5fcf98485,Normani,
bbd5fd54-ed20-4aaa-82e1-e97c783a579b,Nova “La Amenaza”,reggaeton
5461b1c5-a2b4-4dc6-b8f9-aac70c8e9114,Noztra,reggaeton
4cf3b713-71c8-4893-ba80-34a79e2ccbc5,Nutt‐So,hip hop
96c5c9a3-6c9b-41a7-90cc-e7375afbfde1,NxWorries,hip hop
fe9de5f2-0923-4405-9cff-60eaecc72b25,Nyora Spouse,
0358ba98-0189-46be-b322-1f970df39dfd,O'Neill,reggaeton
7a9b460a-111c-452b-a05b-b15f05d33920,O.F.T.B.,hip hop
f3c48d53-8dfe-435f-84e6-1756754c4687,O.T. Genasis,
03d16c97-50b5-4f30-a73e-871c8fdc922a,Oaks,
c0f98b1d-1133-46d6-ab05-723a95cb5453,Obie Trice,hip hop
bc63417e-3248-47db-85b4-34c516e646de,October London,
92631c53-91ed-48f5-a09d-a104ba69cdc7,Offset,hip hop
aa2c5e55-57f5-42a7-a0e4-4a02cd9399b1,Oh Wonder,electronic
1a3f378d-4344-4640-9ca4-eff960bd1ac4,OHB,
de335e79-402f-4378-8b18-ec9e68d8f001,OJ da Juiceman,hip hop
09a6c10b-c32c-4f5e-a3b8-c8af4cfa0517,Olivia,r&b
210aa281-b8a5-464f-bea8-b7382aec82c4,Olivia d’Abo,
0b108024-ccb5-468f-b2e9-77ed4f5615c6,Olly Murs,pop
d50548a0-3cfd-4d7a-964b-0aef6545d819,Ol’ Dirty Bastard,east coast hip hop
4337817f-8c6c-459b-9408-0f1ebdd0c245,Omar LinX,hip hop
3ca09fae-fdee-4771-bab9-244708515a98,Omarion,contemporary r&b
924e20e6-fe82-45dd-8ff4-55642aad4018,Omen,
ea73b35f-7194-4c36-b365-af4994fdd9fb,Omen,hip hop
aad3b3ec-0e9d-4bdc-8ff6-217637948f74,OmenXIII,
fc0fa262-6197-4c29-8e22-22f0e369856a,Onyx,hip hop
4e3e411f-83b3-4117-850c-efa01205efa4,Onyx Creación Divina,reggaeton
dc9dc7b1-b74e-4693-98bc-2af0b82231de,Orru Jackson,
ff609eb0-5425-4963-9e55-85d729f4648e,Otis Spann,chicago blues
ea745294-9bcd-4d41-99ee-ae4ec9d0438e,Otto Knows,progressive house
2013f3af-51a3-404d-9afc-91b3f277ea4e,Oumou Sangaré,african blues
73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,hip hop
60f063f4-0ad9-4070-9801-3cf017728c44,Outlawz,hip hop
25f004ca-c396-424a-a726-3ea4784adadb,Outsidaz,hip hop
b841d0f2-0a2a-4cb2-a2d8-9895b7f90bfa,Overmono,ambient
6d93fd9c-b65b-4f61-b0a2-8bb2dca933ff,Ovi,cubatón
f2651b63-a44d-4d1d-ba64-d981d971ecd1,Ozuna,reggaeton
8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,heavy metal
fa094e8e-ce2f-41f5-829f-a7f650b76084,P Money,grime
3909678a-0f78-43aa-a741-93518ff0b40f,P Yungin,
f4d5cc07-3bc9-4836-9b15-88a08359bc63,P!nk,pop
d9550ac2-7bcf-4655-a3fe-24922e254a74,Pabllo Vittar,pop
d85161aa-0a2c-46bb-952f-a386979d808c,Pac Div,
0c924891-9260-4946-8e8e-d71b544293f9,Pacho el Antifeka,reggaeton
c3aa624f-9b04-4414-b3f0-1f844d165440,Page Hamilton,
0328f44f-8519-4e3b-b6c5-019591751e4e,Papoose,hip hop
bc4cc656-f03a-493a-b250-6afaa4cd7418,Pardison Fontaine,
e0214160-edff-46e6-a108-39dab5f19c72,Parker Ighile,
a19871bc-b2d4-4f80-b158-8dbc1f17bbe8,Parlay Starr,
d1947987-9614-49ae-bd36-8000e6b6f7d0,Parliament,funk
47388143-87f0-45da-9f46-d145feb1626b,Party Favor,electronic
f23ef341-33bd-47c1-b83c-846a78581f05,PARTYNEXTDOOR,alternative r&b
186e216a-2f8a-41a1-935f-8e30c018a8fe,Passenger,indie folk
4b21201d-6ee6-4164-9339-06997e2e808c,Paul Butterfield,blues
ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,pop
7bf1f441-ccf1-4258-9797-07c8d16eb44c,Paul Oakenfold,trance
723f72bc-b000-42cb-a20d-9f43fee17456,Paul Rodgers,rock
61a48dab-a214-4760-94a7-28267a2725a9,Paul Russell,r&b
64c43453-f396-42b1-bff5-01644d710d94,Paul Simonon,
505cc7ac-b92c-46dd-94f2-e22b18fdcf57,Paul Wall,hip hop
967002b0-58ef-4b22-a58c-fbc631ff695c,Paul Young,blue-eyed soul
17ed12c7-a9dc-43e5-81e0-ebee2504c0c9,Pauline Black,
3c490f79-d333-47d6-8a4a-8d676da4d1d2,Paulo Londra,hip hop
c37cb509-b7fd-4212-a6fb-163535eba4c1,PEEKABOO,dubstep
022a76e2-429b-4c88-8736-005003ee0f26,Peewee Longway,hip-hop
72e34258-8fc3-48dc-85be-c374d5783e6a,Penelope Magnet,
71b9b37a-fee0-4809-9c49-8e34709c7add,Pepe Quintana,latin urban
75e4f8ef-34c3-44fd-8467-88a7d9599f77,Peso Pluma,corrido tumbado
be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,synth-pop
39a973f2-0785-4ef6-90d9-551378864f89,Pete Rock,hip hop
7b42e4cf-650b-4fe0-bc7d-c95e31247729,Peven Everett,hip hop rnb and dance hall
c1a1e1c0-9c27-4fc6-bd8b-afb958456d27,Peysoh,
a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,hip hop
149f91ef-1287-46da-9a8e-87fee02f1471,Pharrell Williams,contemporary r&b
401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,soft rock
3d2ee04c-c21d-424d-91da-afd66258438e,Philip Lawrence,
96855c21-b832-4366-ba12-0d2330c36a86,Phoebe Bridgers,singer-songwriter
fb0b3aca-b424-413c-820b-a1b80b14edee,Phoebe Ryan,indie pop
3f685d7b-8382-4956-8669-b94943fb9729,Phoenix Orion,
5b023228-973f-4ca7-800e-dc0cb91c556d,PHresher,
f9b857d0-3115-486a-8a87-1e8c11ad7d46,Pia Mia,electropop
f205dc2f-2a6a-490d-bacb-bb0ad25796f4,Pilot,
d733fc9e-e5b3-4aa7-9069-daa4758cf1de,Pilot P,
03f77665-e514-49c1-b398-067c3e3e51e0,Pimp C,hip hop
12081e7b-df21-46f9-ba2b-411f2fa99c39,Pimpin Young,
ac3cd893-c3ec-48bb-8ed9-db9b13058867,Pipe Calderón,latin
b1caae3b-3f57-419f-9df9-e250a94275d6,Piso 21,latin
be0d7749-0974-48ba-93bb-6e974ec193a2,Pi’erre Bourne,hip hop
45bd3354-9d90-4083-bdfb-938e27fed6c2,PJ,contemporary r&b
d0bb100a-c0d6-4ef7-bde2-cc5095a31d24,PJ Morton,soul
e3e7a076-ee69-4f19-84db-d092f7e38e40,Plan B,reggaeton
15d2ba47-d023-43da-808a-ceeb671bf8a5,Planet Asia,hip hop
176706f4-edc7-4f58-90c8-b1f81162b725,Playaz Circle,hip hop
4f23a011-5a20-417f-bc20-6497677ca244,Play‐N‐Skillz,hip hop
72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies,hip hop
71fe93a9-4ea9-4995-80a4-6a92b2972d1a,pluko,
b04df404-eefa-4ae4-9f3e-ba220d9dce16,PNAU,dance
aa5a6061-e60d-4a58-b9f6-c09de390bb2d,PnB Rock,hip hop
f58074d9-c62b-4aa8-85ef-dce1426bc00d,Poeta Callejero,latin
28a91e2e-78c6-4cab-96e4-18b48f9ce624,Polakán,reggaeton
7e1e5648-1d6a-4248-975a-98603e781848,Polo G,chicago drill
500813bd-3eda-48fd-9baa-0b1fd2fe9d4e,Pooh Bear,
82cc5b8b-22e8-48e3-9f97-6ab39ac316d6,Pooh Shiesty,gangsta rap
d7641934-7dfb-49ea-b948-da0b12816b12,Popcaan,dancehall
7d9daa0a-ddc9-46f6-ad3a-18b7083c423c,Popp Hunna,
974ad4e5-08f1-43cd-a194-178f833416c1,Porcelain Black,electronic
e51e8149-a8e8-472a-9004-a4db815a3b3a,Power Jam,
97f8bd2a-03a6-4588-bf93-93f0f93b0337,Precious Paris,
39792e67-a336-4842-9ed6-39854c6c8ff0,Preme,
ba9ea035-4c62-4025-83ca-8c1bd83854e2,Preston Harris,
070d193a-845c-479f-980e-bef15710653e,Prince,funk
329c77e3-a4ad-4770-9081-a5716a20ab70,Prince Ital Joe,
d1689304-23ac-4eae-a147-bd2e4100581a,Prince Royce,bachata
34d61873-7bdd-4dd8-91d4-9ae585b4622b,Priyanka Chopra,
2996c6a2-215d-4f78-aed6-81a130b04816,Prodigy,hip hop
16983f75-2c35-4316-bc7f-291f019b96d7,Prohoezak,
8b8985eb-f71f-4229-9f11-171a7aac98c1,Project Pat,crunk
04c1de39-1ac5-46f9-a395-e0fb556c23d9,Proof,hip hop
facc7d3b-e7bf-4cb4-8d2d-0ad3a4bd87d5,ProVerb,hip hop
bf2e15d0-4b77-469e-bfb4-f8414415baca,Public Enemy,east coast hip hop
809dad11-6b57-4a7c-b334-44f9f96fd3ea,Punch,
9a0d4264-23ca-499e-9e7b-f0ab7ad66b0c,Punchline,hip hop
90d97d69-a947-4cd2-8b39-c5dec750a6f7,Pure Bathing Culture,
dcc46bcb-0266-49fb-b83b-1e61cd67e4eb,Pure Honey,
14ecd19f-7121-4192-8549-e5056241a42f,Pusha T,hip hop
149c65b2-93e3-4009-84fb-5643f6d1094e,Pusho,reggaeton
9423c610-8976-4b9f-a630-64cfbd2e035e,Q Bosilini,
9a6ace62-1407-4a38-822b-ef26d527a76f,Quality Control,
09742c4c-4e39-435a-8418-7623b0d44e46,Quando Rondo,gangsta rap
6143403a-df6c-429e-8ee6-ef869896b0da,Quavo,hip hop
bb8f325d-b3c4-4cc8-8c2b-3380bf2d6353,Que.,
e6476e4f-ad4c-4e29-bd20-0cd622ffe441,Queen Pen,hip hop
3bd2a147-7d1d-4cf6-b13b-1f3ae1246c58,Quentin Miller,
78389233-ed0f-4a4a-9b7d-0f1a22d1f30d,Quictamac,
4c861d23-fc53-49ff-a64f-245dce70c779,Quintino,big room house
6c2dae99-eea7-48fc-b4d7-31cac2b6ee8f,Químico Ultra Mega,latin urban
b3c94036-6166-41d2-91a2-dc3a0b5fa188,Q‐Tip,conscious hip hop
759d57ae-ac3a-4b42-b965-314617a75e4f,R. City,
c2d25856-a09a-4d15-b404-77dd19c19e63,R. Kelly,contemporary r&b
55fd220b-ac29-4254-a6f8-74574a84db6b,R.C.,contemporary r&b
edb504aa-bbd8-4e43-9798-7263591420e0,R.F.C.,
eb0fbe2c-6eb7-40bc-900b-3e056c158125,R3HAB,dutch house
e597ae07-2c38-45b4-ac94-de24fc797584,Rachael Naylor,
c78c3026-426b-4580-ab23-08490bb8b515,Rae Sremmurd,hip hop
4e954b02-fae2-4bd7-9547-e055a6ac0527,Raekwon,east coast hip hop
37993cdf-f61a-488f-8cca-07e03b8aaa02,Rag’n’Bone Man,blues
27762582-b45d-48a1-bca6-d0cf8d202b4b,Rah Digga,hip hop
05a4a609-1bd8-4728-8762-63ad676f0086,Rah Swish,
2792b097-0b1d-4c50-97f6-f7f097f86438,Rakim,hip hop
026118eb-3958-420b-b887-fa728fda61ae,Ralo,
